bootstrap,feature,standardized_coefficient
746,SxL,0.5577129150479105
746,T,-0.022874973097609837
746,SxT,-0.007715852976465204
747,S,-0.15903974756268285
747,L,0.2735971136676928
747,SxL,0.625423522878067
747,T,-0.135666032185453
747,SxT,0.06784229768429914
748,S,-0.40190776920158156
748,L,0.2160651516095904
748,SxL,0.8564942527490197
748,T,-0.21399888260150984
748,SxT,0.19629466376266122
749,S,-0.06692628985144451
749,L,0.2372046284424929
749,SxL,0.5588534465388708
749,T,-0.2177862165905641
749,SxT,-0.0183789503642579
750,S,-0.3695949857938368
750,L,0.23872586304002752
750,SxL,0.750723579681305
750,T,-0.23169952752918122
750,SxT,0.16880017292833768
751,S,-0.29672891757530967
751,L,0.17098098587584698
751,SxL,0.7891145133365696
751,T,-0.21455710093830246
751,SxT,0.14168700750650606
752,S,-0.3679878073938803
752,L,0.1682826320288684
752,SxL,0.8134193549375249
752,T,-0.17158994962941673
752,SxT,0.15353456902198773
753,S,-0.10147005345789936
753,L,0.33278871300016
753,SxL,0.592105555806286
753,T,-0.13413112252030496
753,SxT,0.05583316627675616
754,S,-0.09364402569711829
754,L,0.2828063349993054
754,SxL,0.6472768923929298
754,T,-0.05059908657028707
754,SxT,0.02343407672852434
755,S,-0.27492249081272346
755,L,0.15430740489988304
755,SxL,0.6156462804921302
755,T,-0.2257588914671604
755,SxT,0.1871117421113917
756,S,-0.13074689649756252
756,L,0.2775739354022716
756,SxL,0.670038707752271
756,T,-0.08489767760551152
756,SxT,0.06036188518645515
757,S,-0.19050347675358437
757,L,0.21511232108746514
757,SxL,0.7260494187743185
757,T,-0.21042468115097232
757,SxT,0.05471490499157242
758,S,0.06447412452489619
758,L,0.31916279238580714
758,SxL,0.45317493923678
758,T,0.001115409332350529
758,SxT,-0.03594026331315774
759,S,-0.2565033339777636
759,L,0.27861395593192084
759,SxL,0.8321912128986593
759,T,-0.14456890433919709
759,SxT,0.10511003043870148
760,S,-0.31487961551153987
760,L,0.18050583546598298
760,SxL,0.7863421453991978
760,T,-0.2157721464853987
760,SxT,0.13087830702116868
761,S,-0.18899223851484212
761,L,0.1553770714031606
761,SxL,0.7474970427104959
761,T,-0.16032139993682137
761,SxT,0.08941957922570877
762,S,-0.1978777736807468
762,L,0.2257837872813615
762,SxL,0.6885994708434523
762,T,-0.23685045585720033
762,SxT,0.12217016474801336
763,S,-0.20913808467375417
763,L,0.21064909138045584
763,SxL,0.6738147494685474
763,T,-0.14113809501374214
763,SxT,0.10436151866584173
764,S,-0.3686393544741049
764,L,0.27576392414173956
764,SxL,0.8378880443788269
764,T,-0.19346722413725495
764,SxT,0.1563468348786037
765,S,-0.3333552144009111
765,L,0.15195299561432019
765,SxL,0.839965987760243
765,T,-0.2108138988431621
765,SxT,0.17306419517764438
766,S,-0.028392468501746843
766,L,0.3793490747032112
766,SxL,0.4904195854556541
766,T,-0.0690699631691133
766,SxT,-0.051562706323316554
767,S,0.09413546674170176
767,L,0.3783181933857884
767,SxL,0.4795937800722345
767,T,0.03188412595966496
767,SxT,-0.10251086107271537
768,S,-0.21218589426349804
768,L,0.20890362651855343
768,SxL,0.5917525601499575
768,T,-0.21118701816938432
768,SxT,0.143613045742201
769,S,-0.2339485277983084
769,L,0.2341065894952541
769,SxL,0.7061230523563126
769,T,-0.13696679661347708
769,SxT,0.04109854634705121
770,S,-0.29836039043341883
770,L,0.18817997355039207
770,SxL,0.7767144968969726
770,T,-0.18743382091509575
770,SxT,0.1410509429658948
771,S,-0.11204020944012218
771,L,0.30182976131486206
771,SxL,0.7162923553612968
771,T,0.03651893664294534
771,SxT,0.07291802430732644
772,S,-0.22567098349099124
772,L,0.26138787469153535
772,SxL,0.6924941097838898
772,T,-0.17069548185823308
772,SxT,0.09868541101100703
773,S,-0.17217675107187125
773,L,0.240194130422285
773,SxL,0.6437406681591874
773,T,-0.24532829026025668
773,SxT,0.051441799731382944
774,S,0.06372350812566031
774,L,0.32100607626469846
774,SxL,0.5085169418410713
774,T,0.013494759193881286
774,SxT,-0.06359492247651355
775,S,-0.30988724392934436
775,L,0.18732873975103426
775,SxL,0.7606931026627524
775,T,-0.1788341763624428
775,SxT,0.18065786651980653
776,S,-0.43190998163426975
776,L,0.22134134296110364
776,SxL,0.7902545112388781
776,T,-0.28041555838313137
776,SxT,0.2221700014305183
777,S,-0.29589046188397455
777,L,0.13230196319953857
777,SxL,0.7851195810581129
777,T,-0.19627981822925084
777,SxT,0.14857762973731137
778,S,-0.188611858182982
778,L,0.2286806349134337
778,SxL,0.600899907794959
778,T,-0.13855780930993053
778,SxT,0.08968486551805108
779,S,-0.2366676457639431
779,L,0.2917715691058227
779,SxL,0.6935886198794743
779,T,-0.12587843626764827
779,SxT,0.10792633647391779
780,S,-0.20709402961541698
780,L,0.06257955978195306
780,SxL,0.7352013255169333
780,T,-0.21938647684690044
780,SxT,0.15972556307637564
781,S,-0.38090221434697674
781,L,0.16055870515246584
781,SxL,0.7448654960759492
781,T,-0.26464451533443545
781,SxT,0.22421858149600385
782,S,-0.16800296448998225
782,L,0.33731587750043135
782,SxL,0.6625480174927296
782,T,-0.08077610451729617
782,SxT,0.05394755199456929
783,S,-0.1641862002076527
783,L,0.16973882723510014
783,SxL,0.6872436982291608
783,T,-0.1605632232117165
783,SxT,0.08612374281885571
784,S,-0.37846667892767133
784,L,0.22697514982355593
784,SxL,0.7393812142525324
784,T,-0.27006875761031685
784,SxT,0.20651182016737837
785,S,-0.06380736191802854
785,L,0.35300360638458195
785,SxL,0.5805907808598605
785,T,-0.006200335584496157
785,SxT,0.01118373303786672
786,S,-0.07873369402686782
786,L,0.29863799103321853
786,SxL,0.6184263755244832
786,T,-0.05810739040260749
786,SxT,0.002537841662326432
787,S,-0.1134157957985507
787,L,0.238043955377913
787,SxL,0.5547069643653776
787,T,-0.11079142331123987
787,SxT,0.086680342457913
788,S,-0.15289764780323828
788,L,0.21608060102591753
788,SxL,0.6049546028735976
788,T,-0.049613760454635336
788,SxT,0.11537341350314524
789,S,-0.2483135347105719
789,L,0.24190249166088706
789,SxL,0.7526589261872343
789,T,-0.13946293819200029
789,SxT,0.1272553378792191
790,S,-0.10565092580921569
790,L,0.2350172300270862
790,SxL,0.6410127958991251
790,T,-0.0955507945409262
790,SxT,0.02104746309213391
791,S,-0.10866520120285011
791,L,0.3147896426768103
791,SxL,0.6360731058281446
791,T,-0.04906882631245974
791,SxT,0.03928916617237512
792,S,-0.3026790273477001
792,L,0.23369733928941927
792,SxL,0.7542201361272329
792,T,-0.25713994224478925
792,SxT,0.15523171093384638
793,S,-0.31665214138354986
793,L,0.21690085540411952
793,SxL,0.7284374231952879
793,T,-0.2261535855011697
793,SxT,0.1508272883569521
794,S,-0.21847457939657747
794,L,0.1850611118691471
794,SxL,0.7344508363556596
794,T,-0.1674665234802667
794,SxT,0.12409756744188617
795,S,-0.07160108902622539
795,L,0.3234878074909695
795,SxL,0.5770436076820601
795,T,-0.05373041356314241
795,SxT,0.01439243310747345
796,S,-0.16919797676492643
796,L,0.2440849046364929
796,SxL,0.6421631264765232
796,T,-0.14912037652851018
796,SxT,0.06400941469376212
797,S,-0.1262801734584626
797,L,0.23489711387186274
797,SxL,0.5002344939340486
797,T,-0.13596527979558776
797,SxT,0.08349091051927007
798,S,-0.2299488541623421
798,L,0.16521106089854487
798,SxL,0.6625803598274249
798,T,-0.2528727507854372
798,SxT,0.08224718133839852
799,S,-0.1789512005827657
799,L,0.2367520914853013
799,SxL,0.6220005581135886
799,T,-0.09032782555712639
799,SxT,0.0697743060560208
800,S,-0.04898975367940344
800,L,0.30165937687692224
800,SxL,0.5444891896103553
800,T,-0.04246184776257572
800,SxT,0.023084999438736216
801,S,-0.10252524212377995
801,L,0.1937104004007203
801,SxL,0.556450910176536
801,T,-0.07393874369548933
801,SxT,0.10927422932254457
802,S,-0.26570066028035794
802,L,0.20245639507381763
802,SxL,0.7170693221641474
802,T,-0.14928954719196774
802,SxT,0.13017907219119026
803,S,-0.1521371804941878
803,L,0.233026981281793
803,SxL,0.677179415612344
803,T,-0.16470071387832266
803,SxT,0.09384063294320673
804,S,-0.09401006928994766
804,L,0.22389932595182838
804,SxL,0.638791684429419
804,T,-0.16480861149967319
804,SxT,0.08705176610713466
805,S,-0.24950134558481732
805,L,0.35266648122862043
805,SxL,0.6979016036422676
805,T,-0.1546298406418385
805,SxT,0.12287100599507117
806,S,-0.23934832880835197
806,L,0.21116260668909304
806,SxL,0.6709128121306913
806,T,-0.16901036046732182
806,SxT,0.09973399687553833
807,S,-0.2579643186773503
807,L,0.3121923664134145
807,SxL,0.7719545314944997
807,T,-0.1831395506976913
807,SxT,0.0918530442080975
808,S,-0.2669381979110148
808,L,0.2482362945348432
808,SxL,0.7314101007328312
808,T,-0.13455024660186518
808,SxT,0.12328205821030311
809,S,-0.2776661436697223
809,L,0.2187348328102623
809,SxL,0.7017559992707743
809,T,-0.2153845075078224
809,SxT,0.11263445220823809
810,S,-0.2597462486040729
810,L,0.21382167603156554
810,SxL,0.7489747754434308
810,T,-0.23663220285533518
810,SxT,0.141180982713955
811,S,-0.03282387280417331
811,L,0.27437038400416736
811,SxL,0.6255984293701577
811,T,-0.05716049908266191
811,SxT,0.006392531512670817
812,S,-0.3700204197624037
812,L,0.1873204689060779
812,SxL,0.8931863096370817
812,T,-0.27548232794205163
812,SxT,0.15583679766970657
813,S,-0.05227635508208947
813,L,0.31713859608321104
813,SxL,0.5359705113229559
813,T,-0.09970838925774612
813,SxT,-0.0065565816265428555
814,S,0.08264076595067828
814,L,0.33841516171684777
814,SxL,0.3809627372884649
814,T,-0.06910128070422847
814,SxT,-0.0576051674772907
815,S,-0.3913400564342037
815,L,0.33416651002737585
815,SxL,0.8064801117378887
815,T,-0.24125231945565817
815,SxT,0.15071594344314684
816,S,-0.2882726784653009
816,L,0.1925147542691501
816,SxL,0.6871930898519235
816,T,-0.2471735948791379
816,SxT,0.15124930575123768
817,S,-0.2071273711420212
817,L,0.2079538684363369
817,SxL,0.7000547558918783
817,T,-0.22197759399170228
817,SxT,0.09217825121217994
818,S,-0.31180980650679274
818,L,0.20850283059354036
818,SxL,0.709642688563017
818,T,-0.23719619308059825
818,SxT,0.15071085783275925
819,S,-0.30980871412657435
819,L,0.28698924196202014
819,SxL,0.6539156170330201
819,T,-0.2177987151972185
819,SxT,0.12997774392515934
820,S,-0.20177744227683553
820,L,0.2127982041729407
820,SxL,0.7852162707486008
820,T,-0.11568488277426317
820,SxT,0.11821809818803442
821,S,-0.04891074182063271
821,L,0.34984393740176956
821,SxL,0.4731744126916667
821,T,-0.04850556526859271
821,SxT,-0.04864109286762505
822,S,-0.20464163575108635
822,L,0.3164027989938534
822,SxL,0.6268970680886049
822,T,-0.12635324052691665
822,SxT,0.08663925538710829
823,S,-0.33544541179311016
823,L,0.19662745715390062
823,SxL,0.7914029429870926
823,T,-0.1957920066574383
823,SxT,0.16498820099249326
824,S,-0.19964909323607796
824,L,0.27332989455492185
824,SxL,0.6494346993131551
824,T,-0.12822160874390395
824,SxT,0.07493489301131837
825,S,-0.11993105950310971
825,L,0.24890230908287903
825,SxL,0.5480927186263691
825,T,-0.12041038944600677
825,SxT,0.04631066588658434
826,S,-0.2832770968613254
826,L,0.258481689569209
826,SxL,0.8593591254119085
826,T,-0.19220141675677113
826,SxT,0.10363292769294853
827,S,-0.0839618388140188
827,L,0.2548166894107562
827,SxL,0.6370999160680445
827,T,-0.09115661104440635
827,SxT,0.037591088461901186
828,S,-0.26722564204623095
828,L,0.14011762376528902
828,SxL,0.691566839094945
828,T,-0.2139231392561247
828,SxT,0.1378044318679375
829,S,-0.059744313708483855
829,L,0.20039093087827686
829,SxL,0.5748755136057516
829,T,-0.10922243706384605
829,SxT,0.027813434818034107
830,S,-0.08424054849220823
830,L,0.19274971127686247
830,SxL,0.6467381420884224
830,T,-0.11442651796775286
830,SxT,0.0759591286788294
831,S,-0.052582140395523995
831,L,0.1467508846216402
831,SxL,0.6102611210545953
831,T,-0.13765593215178037
831,SxT,0.06756064129584952
832,S,-0.257099418785396
832,L,0.13682713765430354
832,SxL,0.675457591266993
832,T,-0.2604086289787629
832,SxT,0.10223110007250226
833,S,-0.35303352389988735
833,L,0.23511118280775056
833,SxL,0.853575156350437
833,T,-0.21221143163853648
833,SxT,0.1544102619504712
834,S,-0.036880503109296414
834,L,0.36624819155846866
834,SxL,0.6393880005187565
834,T,-0.004893115521346581
834,SxT,-0.01802443287976789
835,S,-0.4056286983702548
835,L,0.12370749478345311
835,SxL,0.7316217405387151
835,T,-0.40153641343611446
835,SxT,0.20493868384698816
836,S,-0.27650262303834733
836,L,0.3003692610016391
836,SxL,0.7145359158160874
836,T,-0.2023294736450813
836,SxT,0.1275323513305025
837,S,-0.08040231664481971
837,L,0.28288853641624134
837,SxL,0.5946855700759767
837,T,-0.06262138937361147
837,SxT,0.021344940617840764
838,S,-0.16850118386691962
838,L,0.29149110175650184
838,SxL,0.6749107727372822
838,T,-0.1190788245091737
838,SxT,0.07706312902912214
839,S,-0.24856669274507864
839,L,0.24076129743385566
839,SxL,0.5463775495176011
839,T,-0.22002153548310793
839,SxT,0.12731645551357834
840,S,-0.2756042452845538
840,L,0.1259217335573175
840,SxL,0.7019694012088892
840,T,-0.20830879030631252
840,SxT,0.1982271311931235
841,S,-0.13398612726779688
841,L,0.2360627540324115
841,SxL,0.6354113727520766
841,T,-0.18509588497628562
841,SxT,0.04291359245593043
842,S,-0.14799874941490546
842,L,0.35850223236051826
842,SxL,0.5448599371928077
842,T,-0.07588467585094257
842,SxT,0.024360065525056634
843,S,-0.3285701664245485
843,L,0.25790157950040604
843,SxL,0.7629458259843166
843,T,-0.19975687569042033
843,SxT,0.14476109947820417
844,S,-0.14787781684252804
844,L,0.2509595891320324
844,SxL,0.65268015565576
844,T,-0.16409257367467245
844,SxT,0.06845315578429295
845,S,-0.10692609818137612
845,L,0.377058640339481
845,SxL,0.6213081150473938
845,T,-0.021519740487105487
845,SxT,-0.045910370529828194
846,S,-0.09022245760948022
846,L,0.3044387407100947
846,SxL,0.6048010178710967
846,T,-0.048659743023168014
846,SxT,0.047824850163830576
847,S,-0.22169880644282414
847,L,0.29480199596674017
847,SxL,0.6640394121756336
847,T,-0.22447407383546655
847,SxT,0.07643087187301233
848,S,-0.2728442768481503
848,L,0.22058495904034325
848,SxL,0.7783345953921431
848,T,-0.17449186297510796
848,SxT,0.11143072195459461
849,S,-0.07877723157378765
849,L,0.24338229870903583
849,SxL,0.6890498169774057
849,T,-0.10725437365397839
849,SxT,0.06635317098955415
850,S,-0.2133752987120913
850,L,0.15940121226514103
850,SxL,0.7693470950842138
850,T,-0.1493395599397177
850,SxT,0.11776264470010635
851,S,-0.298434213586111
851,L,0.1433837147936209
851,SxL,0.7435813384080455
851,T,-0.21619873133194173
851,SxT,0.1505513393401236
852,S,-0.16660352040570034
852,L,0.3441152236224727
852,SxL,0.5931944753275021
852,T,-0.15972759038761497
852,SxT,0.022440210247966445
853,S,-0.18364210379794638
853,L,0.27987872235994293
853,SxL,0.7010160297744624
853,T,-0.09560286728636216
853,SxT,0.035342073544713255
854,S,-0.21903395527775138
854,L,0.31849517983870235
854,SxL,0.6746089056002141
854,T,-0.13745061424436558
854,SxT,0.055169998944446484
855,S,-0.03529000111993583
855,L,0.2871909121402908
855,SxL,0.5654873840951732
855,T,-0.13710038975724056
855,SxT,-0.022110186041550604
856,S,-0.10408946536688918
856,L,0.29008015852350744
856,SxL,0.6698353231628648
856,T,-0.02267778027709004
856,SxT,0.07335222202451025
857,S,-0.2808446820221387
857,L,0.27154074147303253
857,SxL,0.7044500228714404
857,T,-0.18240986374330273
857,SxT,0.14386263646782227
858,S,-0.11567433772859817
858,L,0.25358105968293154
858,SxL,0.603129741875085
858,T,-0.15575993338161737
858,SxT,0.04116659228293737
859,S,-0.019602965757194894
859,L,0.3333397273196832
859,SxL,0.5706732152718954
859,T,0.00958947779965024
859,SxT,-0.014969653949986514
860,S,-0.3945748206829266
860,L,0.09860824089200415
860,SxL,0.7760360958612019
860,T,-0.3142943411795234
860,SxT,0.23901965326321492
861,S,-0.18919008080396418
861,L,0.2706330927326057
861,SxL,0.6915711442315879
861,T,-0.07674644923421206
861,SxT,0.08079900561864993
862,S,-0.12143622308326521
862,L,0.1745455611453558
862,SxL,0.6272153280646541
862,T,-0.2043653995761287
862,SxT,0.06324903522717139
863,S,-0.2304172344941969
863,L,0.18568006123420644
863,SxL,0.6786983389945166
863,T,-0.17629105081673813
863,SxT,0.11398675373098723
864,S,-0.17051807658212642
864,L,0.23825810190765817
864,SxL,0.6553658248209236
864,T,-0.1994898419705674
864,SxT,0.07076993487575647
865,S,-0.2862465455983938
865,L,0.25398697208080934
865,SxL,0.6556170260844192
865,T,-0.25393793704490675
865,SxT,0.11573513482065409
866,S,-0.11787886645999623
866,L,0.281065421990376
866,SxL,0.625110916720387
866,T,-0.0491639437499792
866,SxT,0.04387106599370092
867,S,-0.09038898532506004
867,L,0.33989819881078953
867,SxL,0.5704973429372036
867,T,-0.024977922837926235
867,SxT,0.024355305710274996
868,S,-0.02741043553767375
868,L,0.2895768856558795
868,SxL,0.5353083098217284
868,T,-0.047944166889078654
868,SxT,-0.013636977843013607
869,S,-0.0667705463392488
869,L,0.22965963494473207
869,SxL,0.5935880748954402
869,T,-0.08839409817230354
869,SxT,0.035658884638740104
870,S,-0.19007999002624448
870,L,0.2430927295596077
870,SxL,0.6334852224221924
870,T,-0.09479745177347648
870,SxT,0.07757312155691184
871,S,-0.21631901153564104
871,L,0.34630527486955376
871,SxL,0.6882649119301
871,T,-0.08549215171689711
871,SxT,0.07111810409990317
872,S,-0.3249755327725542
872,L,0.06535533112395919
872,SxL,0.8240358482896722
872,T,-0.24534689194188428
872,SxT,0.19417382556204396
873,S,-0.11012429074033561
873,L,0.2146831619383358
873,SxL,0.6557012398038833
873,T,-0.17847795648917672
873,SxT,0.04892550504571682
874,S,-0.18115518133835112
874,L,0.2867191113879426
874,SxL,0.6175382459899889
874,T,-0.1154428337697573
874,SxT,0.05943008425572907
875,S,-0.21103389191962818
875,L,0.24454292584086523
875,SxL,0.7569004203090455
875,T,-0.14547236183791284
875,SxT,0.050353614347319935
876,S,-0.26643611266776307
876,L,0.24000448524512819
876,SxL,0.6375235796334767
876,T,-0.26030579031099677
876,SxT,0.11062694351836204
877,S,-0.10751627092011973
877,L,0.2521723482799395
877,SxL,0.6035232125940575
877,T,-0.06804763618908606
877,SxT,0.03808384565445788
878,S,-0.2735137845126168
878,L,0.22982057734380135
878,SxL,0.6776274803717092
878,T,-0.15402186381158425
878,SxT,0.12133916845764418
879,S,-0.28115502518522
879,L,0.1853298328940468
879,SxL,0.6651610083186784
879,T,-0.167838717368539
879,SxT,0.16610143081529521
880,S,-0.2633041685250875
880,L,0.14747266791458513
880,SxL,0.8056024520146096
880,T,-0.22323415422429305
880,SxT,0.15434023351420942
881,S,-0.2143703727363731
881,L,0.30415919890390664
881,SxL,0.622378479961345
881,T,-0.16679173353349383
881,SxT,0.08828622619860084
882,S,-0.06598930738537756
882,L,0.2900908003104834
882,SxL,0.5805998900807697
882,T,-0.10820908185353277
882,SxT,0.008229734877649919
883,S,-0.20472688032297487
883,L,0.26399927060473105
883,SxL,0.6896796959874184
883,T,-0.19399880328884883
883,SxT,0.0724904846737585
884,S,-0.13632358776280384
884,L,0.35719896929628214
884,SxL,0.594309583377111
884,T,-0.08208208382513123
884,SxT,0.0368263400172778
