regime_id,cycle,memory_coordinate,hot_excitation_coordinate,overload_number,overload_response_asinh,lyapunov_storage,map_predicted_storage_next,observed_next_storage,storage_drop_map,storage_drop_observed,euclidean_state_energy,storage_anisotropy,dissipativity_margin
R6,12,-0.6155581698462222,0.4327027283351637,3.353784560198973,1.289044859608663,0.8672293539081741,0.301085842335049,0.26637602973227203,0.5661435115731251,0.6008533241759021,0.566143511573125,1.8355581412137205,0.5375611820571395
R6,13,-0.4871907080093473,-0.1590324918809354,3.788945500727459,1.3954211322908936,0.26637602973227203,0.003729910287763165,0.2269405389746946,0.2626461194445089,0.039435490757577435,0.2626461194445089,1.8355581412137205,0.5375611820571395
R6,14,-0.428735446543048,0.0822442833264443,2.5860130860035166,1.0741798559541669,0.2269405389746946,0.036362333712347386,1.0614145546423364,0.1905782052623472,-0.8344740156676418,0.19057820526234723,1.8355581412137205,0.5375611820571395
R6,15,-0.4805332548908287,-0.7370919679028939,2.359595132828072,1.002975323599376,1.0614145546423364,0.2871977764394013,2.017499764906847,0.774216778202935,-0.9560852102645108,0.774216778202935,1.8355581412137205,0.5375611820571395
R6,16,1.1981001681699537,-0.3792966930609566,2.0915352758246235,0.9133687743391318,2.017499764906847,0.438189770570998,1.1535741428857482,1.579309994335849,0.8639256220210989,1.5793099943358488,1.8355581412137205,0.5375611820571395
R6,17,-0.5585007798378147,-0.7499258608261012,2.462053301503398,1.0356853756829925,1.1535741428857482,0.279262225070532,0.2506452459802581,0.8743119178152162,0.90292889690549,0.8743119178152161,1.8355581412137205,0.5375611820571395
R6,18,0.2909067639011674,-0.2631098365306546,2.0397426578404114,0.895355167548207,0.2506452459802581,0.09679171461762075,1.7520860482945324,0.15385353136263735,-1.5014408023142742,0.15385353136263735,1.8355581412137205,0.5375611820571395
R6,19,-0.6643919888869442,-0.9324256322362736,1.8176700283655625,0.815419541484226,1.7520860482945324,0.4412517737461685,0.38156061580899236,1.3108342745483639,1.37052543248554,1.3108342745483639,1.8355581412137205,0.5375611820571395
R6,20,0.4722137559868318,-0.2260970636921309,1.7412985151411131,0.7868909264460082,0.38156061580899236,0.10745490225559767,2.6340612465429896,0.2741057135533947,-2.252500630733997,0.2741057135533946,1.8355581412137205,0.5375611820571395
R6,21,-0.4144573645508017,-1.2227287526159003,0.9679197289945666,0.46681926863459977,2.6340612465429896,0.967220737038958,0.4250772048997236,1.6668405095040315,2.208984041643266,1.6668405095040315,1.8355581412137205,0.5375611820571395
