bootstrap_id,angle_degrees,cold_r2,hot_r2
517,99.59957205029542,0.974153392520317,0.9414480914295235
518,104.77718253969546,0.9915191187250268,0.9823598632590518
519,95.44002150116093,0.9739700438344062,0.9835823355639365
520,125.43891989520027,1.0,1.0
521,97.50721520863304,0.9988694209072378,0.9969105315851922
522,86.35665878450722,0.9580372378923335,0.9819262199665588
523,83.65675153781858,0.9616075777332781,0.981116418919827
524,99.06845013343582,0.9773440806837952,0.9812582066251435
525,98.54237371787575,0.9991248124972965,0.9973368254725044
526,151.53083722434025,1.0,1.0
527,89.2715772804259,0.9844630964570865,0.9872705861223996
528,96.83973322347991,0.9987051947503379,0.9963026826425349
529,35.36826056092841,1.0,1.0
530,98.47015367373334,0.9615872776295297,0.9872695459797627
531,94.67133751459768,0.970576235219678,0.9838345689549063
532,76.96840831075123,0.9733576819388796,0.9897780837424415
533,79.94504480093882,0.9687074759911004,0.9878511913492107
534,132.0043703889212,0.9994733715683366,0.9999816761840095
535,83.6567515378186,0.9616075777332781,0.981116418919827
536,75.33886161616292,1.0,1.0
537,100.6787776494479,1.0,1.0
538,116.68911873325965,1.0,1.0
539,83.21709299890256,0.9866383765088036,0.9818781578967158
540,88.85362977773232,0.9822812138311627,0.9891988029107492
541,78.70014326011987,0.9714733160778698,0.9838689880243402
542,105.69643017434565,1.0,1.0
543,89.07108474227667,0.9780736275510268,0.9993698950439085
544,77.94177838635625,1.0,1.0
545,88.85362977773232,0.9822812138311627,0.9891988029107492
546,86.95290264798155,0.9431518566684433,0.9842602617934703
547,82.94670432435288,0.9514412185617086,0.9863444638992654
548,91.39914116082194,0.9704161469975277,0.996860109006673
549,92.83777473256731,0.9862255195849992,0.9926078409998863
550,92.06753544209138,0.975468845180173,0.9906036801486203
551,86.35665878450723,0.9580372378923335,0.9819262199665588
